"census_tract","femaleP","childP","Ov70P","IncomeBl10KP","Income50K200KP","IncomeOv200KP","InLaborP","ByCarP","ByCabMotorBicycleP","CommuteOv20minP","NHwhiteP","blackP","AmIndP","asianP","hisP","minDisHosp","FQHCdrivetime","FQHCcount","Hospdrivetime","Hospcount","Rxdrivetime","Rxcount","MHdrivetime","MHcount","noHSP","disbP","SDOH","unempP","povP","pciE","NoIntPct","essnWrkP","vacantP","mobileP"
17031824123,50.9380047210834,26.1150453472481,7.51646167225742,3.1216361679225,62.6121277359168,3.37280229637603,70.5954762271119,56.5625480843207,0.784736113248192,41.8833666717957,77.7860603801714,3.21779102994161,0,4.16200770282023,13.0699465772146,7.25,16.65,40,14.89,11,0,238,12.4,26,5.08,8.4,3,4.6,11.9,31376,10.57,41.23,4.03,0
17111871600,48.425667596652,25.0498206456756,5.46034276604225,1.57780195865071,63.3297062023939,14.3090315560392,73.3068717439841,56.4128007938477,0.297692880178616,40.635078144381,84.7947389398167,4.84256675966521,0.119569549621363,0.0996412913511359,8.84814667198087,5.76,18.19,10,16.17,4,8.88,84,14.18,10,5.63,7.4,2,4,7,44293,3.37,40.12,5.51,0
17031812600,49.8159509202454,17.8834355828221,4.26380368098159,10.3366804489073,47.8440637920851,9.92321323095097,73.9598278335725,42.1090387374462,1.25538020086083,49.3543758967001,51.8711656441718,26.2883435582822,0,8.37423312883436,9.57055214723926,0.77,1.95,193,3.07,60,1.82,729,1.95,107,1.73,11.7,2,6,15.1,46035,17.58,31.13,6.44,0
17031400300,56.4786585365854,43.8262195121951,6.02134146341463,35.5432780847145,32.0441988950276,0,66.3855421686747,26.0240963855422,1.68674698795181,35.7831325301205,2.21036585365854,89.8628048780488,0,0.609756097560976,7.01219512195122,0.73,1.07,216,2.55,56,2.79,602,4.01,92,13.45,14.8,4,22.4,41,19545,27.24,61.48,15,0
17197883000,49.0519373454246,21.3520197856554,18.5490519373454,7.66580534022395,48.2342807924203,0.344530577088717,51.2685337726524,41.3179571663921,2.00988467874794,19.4728171334432,38.1148667216268,37.2904644133004,0.494641384995878,1.12668315471283,21.297059631767,5.87,0,5,11.46,2,5.31,109,0,9,27.32,14.9,1,11.6,12.1,21294,24.19,68.01,6.56,0
17031803007,49.9255794173932,16.5638953859239,10.4188815649585,4.3064596895343,65.7986980470706,13.2699048572859,71.4529497805948,63.7981472452462,0,41.7844953681131,87.2847118860302,0.0850520944078248,0,7.59089942589836,3.76355517754625,6.1,7.59,15,15.33,14,4.69,299,6.92,20,6.52,9.5,2,3.8,1.3,51109,7.38,34.03,6.64,0
17031760803,45.7602805227925,21.1348422059292,11.0615237488046,9.62754743499649,47.013352073085,0,65.3021442495127,50,0.565302144249513,42.6510721247563,71.2304749760918,0.940388906598661,0,12.9741791520561,11.3484220592923,2.4,13.1,149,5.79,57,0,714,10.69,103,14.83,10.4,2,7.8,15,25948,17.38,67.13,8.65,0
17031680600,49.8842592592593,39.1203703703704,4.62962962962963,21.3776722090261,19.9524940617577,0,57.7157802964255,15.3443766346992,0,32.258064516129,1.50462962962963,96.5277777777778,0,0,0,1.36,2.92,214,4.19,55,2.35,583,4.19,91,27.04,17.8,4,31.7,53.4,10618,27.07,48.68,43.48,1.55
17031804709,52.2603978300181,17.7543975012329,16.6036495150419,6.34789777411377,53.6273701566364,3.46248969497115,62.7762039660057,53.7488196411709,0.56657223796034,36.5250236071766,55.8277165872103,3.10701956271577,0,22.5382212723985,17.7543975012329,3.72,13.98,26,8.59,18,0,315,0,26,13.41,16.7,2,3.5,6.8,29075,15.55,40.58,17.67,0
17031826301,56.7783891945973,28.0890445222611,5.12756378189095,14.2128279883382,54.5918367346939,0.510204081632653,76.3866363931236,46.4482646772624,1.42718131689912,38.3717158611742,5.75287643821911,85.0925462731366,0,0.425212606303152,12.3811905952976,3.73,2.44,102,8.88,26,3.31,293,3.31,37,11.73,9.2,3,16.7,15.2,22763,11.02,55.02,6.68,0
17093890202,55.107778819119,31.1777569509528,10.8403623867541,1.54738878143133,58.8007736943907,0.386847195357834,71.1223203026482,59.6889449348466,1.00882723833544,38.7137452711223,63.261480787254,2.1243361449547,0,1.62449234614183,31.146516713527,4.88,7.69,11,10.83,5,3.13,113,8.54,12,14.22,11.8,3,5,6.5,24987,6.72,49.91,2.89,0
17031839000,57.2734829592685,16.9576059850374,3.74064837905237,10.4787116699757,59.7396867416722,10.4125303331127,81.713322965267,24.3908761016071,2.17729393468118,47.2913426645931,59.7791236195226,15.6750979693623,0,15.7463484146776,3.55064719154495,2.31,2.25,208,4.5,61,0,701,4.32,105,1.48,7.3,6,3.9,16.7,66840,1.15,20.77,15.16,0
17031411200,52.431421446384,19.3890274314214,9.97506234413965,21.2885154061625,38.7955182072829,23.6694677871148,68.0236861584012,20.2812731310141,1.92450037009623,26.1287934863064,63.2793017456359,14.8379052369077,0,14.214463840399,3.17955112219451,0.73,2.49,216,2.49,51,2.34,579,3.63,88,4.81,6.8,6,4.6,20,87288,5.96,18.5,11.03,0
17031801300,50.7767610129815,32.5388380506491,10.7044051925942,3.09090909090909,39.9393939393939,42.4848484848485,63.4392634392634,35.4618354618355,1.06920106920107,40.8969408969409,87.0185145775697,0.978931687593105,0,8.10810810810811,2.31964247712279,1.15,7.66,93,3.75,37,2.93,474,3.75,60,1.12,7.5,2,4,4,100037,7.54,15.84,4.25,0.47
17031804715,55.2439024390244,29.9390243902439,3.93292682926829,2.93522267206478,52.0242914979757,0,75.8634701340918,65.6643640796424,0.406338886631451,36.8549370174726,18.9329268292683,6.1890243902439,0.518292682926829,23.6890243902439,48.3231707317073,2.86,16.36,25,7.91,18,5.67,299,5.67,23,28.16,9.4,5,4.9,11.6,22031,7.47,60.23,5.29,0
17043846106,53.3767290480065,24.3829671819908,7.07892595606184,0,60.4223433242507,21.5940054495913,72.2051282051282,57.1965811965812,0.547008547008547,36.5128205128205,69.0805532953621,4.2582045023054,0,23.8676430702468,0.65093572009764,4.21,16.89,24,8.3,14,0,238,5.61,36,2.42,8.3,2,7.2,3.6,59739,3.1,16.72,8.25,0
18089021300,47.709616930083,26.1719796410394,7.74176265738012,5.09065550906555,41.0041841004184,1.25523012552301,66.0338280980324,51.6051087331722,0,33.8626164998274,42.8609697294401,35.9496383605679,0,0,18.4034288775784,3.34,0,69,8.18,23,3.86,177,6.61,27,10.66,12,3,10.1,9.7,23700,10.09,47.56,10.13,0
17031819600,53.5460058001582,35.9609807540206,5.64197205378328,2.25624496373892,59.6293311845286,28.0419016921837,70.4062616474096,41.9679463287365,0.782705926202013,40.5888930301901,89.8497231742684,5.58924334300026,0,0.448194041655682,3.63828104402847,1.45,1.57,170,1.73,55,1.57,724,3.57,97,1.58,5.7,3,4.6,2.5,60821,2.03,20.05,5.66,0
17031230100,51.0396975425331,29.3005671077505,2.26843100189036,10.6779661016949,47.9661016949153,6.44067796610169,73.9336492890995,34.6761453396525,9.47867298578199,47.9462875197472,31.3169502205419,19.5967233774417,0,1.63831127914304,46.5658475110271,1.1,1.91,196,3.96,60,1.91,682,3.36,105,13.97,7.3,6,4.9,25.3,26640,13.95,42.04,7.56,0
17031802610,54.5401629802096,20.081490104773,13.3876600698487,1.8348623853211,62.0795107033639,7.79816513761468,60.0837404047453,49.9651081646895,0.976971388695045,43.963712491277,74.8544819557625,0,2.09545983701979,15.2502910360885,4.54016298020955,3,10.21,42,6.77,26,4.55,447,8.21,38,3.56,11,2,1.9,1.4,42416,7.94,28.47,0,0
17031803702,51.4114911989372,21.3550315509797,12.3048820989704,3.1837360951285,53.5097813578826,12.6965861143076,72.2200079713033,61.2793941809486,0.478278198485452,45.6755679553607,78.9272666888077,0.664231152441049,0.348721355031551,9.18299568249751,6.57588840916639,5.52,10.23,23,11.46,18,0,352,10.62,22,4.06,11.1,2,5.8,4.4,56355,9.14,22.96,5.67,0
17031081800,50.248033877798,7.36842105263158,1.50030248033878,3.77082189273293,61.8524620172067,24.455427420831,91.7319749216301,27.0637408568443,3.42215256008359,42.7246603970742,81.8632788868724,1.75438596491228,0,8.32425892316999,5.66243194192378,1.15,2.69,202,3.95,58,0,674,3.84,98,0,2.7,6,2.7,2.6,110391,0,13.72,4.59,0
17197882802,55.2199413489736,25.425219941349,17.2434017595308,11.9175627240143,41.4874551971326,0,54.0441176470588,42.1691176470588,0,23.9338235294118,38.9736070381232,32.9912023460411,0,0.821114369501466,24.6920821114369,0.72,0,7,0,4,0,110,0,13,21.7,14.8,1,14.4,19.3,20057,26.05,66.74,5.49,0
17043843100,50.0260145681582,25.4422476586889,7.07596253902185,3.48675034867503,50.4881450488145,5.23012552301255,68.4900098264003,52.7022600720603,3.47199475925319,37.6023583360629,69.3288241415192,3.09573361082206,0.988553590010406,4.5525494276795,22.0343392299688,4.2,9.58,97,10.2,41,0,480,10.46,72,5.79,11.1,2,4.6,13.8,29480,16.17,48.67,1.41,0
17031813000,53.4407427635172,27.0344074276352,7.04533042053523,3.88198757763975,64.6739130434783,17.0807453416149,73.5486211901306,41.3642960812772,1.52394775036284,48.3309143686502,65.3194975423266,23.1840524303659,0,0.764609503003823,9.39377389404697,1.21,2.83,197,1.95,61,0,734,2.83,108,2.88,6.1,2,4.8,4.5,50237,5.45,25.68,3.68,0
17031230500,50.7164933970216,30.1770160157348,4.91711154818769,20.8216619981326,22.96918767507,0,57.6079263977353,39.7027600849257,1.02618542108988,37.5796178343949,1.99494239955044,8.03596515875246,0.842933408260747,3.37173363304299,85.8949143017702,2.17,2.06,196,5.45,61,2.61,699,3.87,106,50.26,12.8,6,10.1,34.5,13776,27.94,77.9,7.69,0.88
17031802402,48.0658148083319,24.4179940486609,17.0313320497112,5.08228460793804,53.3881897386254,4.84027105517909,61.2154696132597,50.4972375690608,0,33.0386740331492,49.0110274811833,1.50533870120777,0,10.2748118326623,37.8435147908279,6.38,5.15,22,9.11,21,0,388,9.04,32,15.87,11.4,2,4.2,19.5,33311,17.88,51.41,4.16,0
17043842706,52.2972972972973,21.7792792792793,12.0720720720721,1.0077059869591,62.1221102548903,15.5898043864849,70.7136997538966,55.4826360404703,0.601585999453104,35.548263604047,83.4459459459459,1.75675675675676,0.135135135135135,5.72072072072072,7.34234234234234,3.35,14.89,30,12.7,21,0,301,10.97,43,3.4,8.3,2,1.5,1,49791,6.78,27.81,3.7,0
17031830400,53.9991445680068,30.6672369546621,6.82207014542344,10.0687929956223,51.2820512820513,3.81488430268918,65.1659451659452,51.5440115440115,0.519480519480519,42.5974025974026,29.7476475620188,58.8964927288281,0,0,8.169375534645,4.53,8.75,22,10.97,10,4.21,139,6.01,15,4.89,11.5,4,12.4,15.4,22590,8.71,55.36,9.66,0
17031080100,55.3422248277884,8.70584786750696,20.6507401436318,6.66978703487011,53.9433653171074,26.6791481394805,71.4128209166798,18.9636163175303,7.95400850527642,41.7861080485116,85.2117836728712,6.50740143631833,0.454345595778983,2.53554155063755,5.10039572035761,1.08,1.72,201,3.34,58,0,649,3.34,95,1.99,3.5,6,5.2,8.1,116747,1.74,16.59,14.35,0
17043844801,52.0547945205479,28.8599953563966,10.2159275597864,5.81081081081081,59.2567567567568,17.7702702702703,72.5572979493366,50.3317249698432,0.482509047044632,30.518697225573,91.0610633851869,0.371488274901323,0,4.36498723009055,3.38983050847458,0.99,15.09,62,3.96,25,0,394,3.31,54,4.35,6,3,2.9,4.7,49996,11.37,27.86,3.81,0
17031020902,50,19.2474674384949,10.7573564881814,11.2612612612613,34.6846846846847,0.45045045045045,56.0796952827425,32.5520070319367,1.43568707881629,41.048930559625,50.3135552339604,12.7351664254703,0,20.5016883743367,15.5812831644959,2.04,2.44,180,4.21,52,0,589,2.44,91,22.57,18.3,2,5.4,26.7,19323,21.47,52.62,7.45,0
17197883519,50.9491850431448,22.6845637583893,12.5790987535954,1.80851063829787,71.5957446808511,4.9468085106383,70.1468563561267,54.8646167966957,0.481872418540615,41.5328132170721,92.2722914669223,0.383509108341323,0,0.325982742090125,6.2320230105465,6.39,19.46,31,16.17,10,3.83,196,7.69,25,5.17,11.1,2,4.8,2.9,36658,10.3,36.88,7.1,0
17043846102,51.5297906602254,23.5794801012192,6.51023694501955,8.06193272824346,46.5563267485318,9.34329951948745,72.2110696874104,55.26240321193,0.315457413249211,41.726412388873,63.7451115711985,12.7444214400736,0.20703933747412,9.63883137796181,12.4913733609386,4.88,17.08,29,11,20,0,257,0,38,1.63,7.5,2,4.1,8.9,47404,4.5,34.45,9.45,0
17031808600,52.7448397013614,28.9855072463768,11.6820377689943,2.42857142857143,47.1428571428571,34.4285714285714,56.6685746994848,37.4928448769319,1.08757870635375,34.4590726960504,88.0105401844532,0.0878348704435661,0,8.82740447957839,3.07422046552481,3.13,8.02,106,7.43,41,3.95,568,7.43,70,4.54,5.8,2,0.9,2.6,80419,3.29,22.93,13.85,0
17031611400,44.3550703820741,37.3743177247917,3.99310542947429,9.30232558139535,19.4503171247357,0,58.4905660377358,34.1588050314465,0,36.7924528301887,3.9069232979029,1.35018672795174,0.603274920999713,0,93.1341568514795,3.58,2.36,208,7.46,57,0,647,6.1,97,43.76,6.9,5,12.3,35.5,13526,29.61,74.4,22.14,0
17031191200,54.9558899844318,37.7529839128179,1.4270887389725,4.4932079414838,36.4681295715778,0,69.4882647171989,45.4790303963063,5.8099268949596,51.8661023470566,4.92994291645044,1.50492994291645,0.752464971458225,0.363258951738454,93.6948624805397,2.25,0,191,5.91,59,0,708,5.83,106,47.92,9.4,5,5.1,22.7,16299,25.44,67.67,9.29,0
17031810900,52.1673916304185,21.0289485525724,7.55962201889905,2.61044176706827,47.9116465863454,0.923694779116466,65.2956298200514,49.7980168931326,0,46.6764597869996,59.1120443977801,6.14969251537423,2.08489575521224,3.52482375881206,30.7334633268337,1.19,7.82,168,4.91,53,0,670,7.57,97,10.02,11.6,2,6.8,5.6,28683,17.65,42.69,5.5,0
17031051300,48.5693050910442,24.563359345968,3.01003344481605,0,60.2506714413608,32.0501342882722,88.916015625,56.201171875,3.369140625,65.0390625,86.9565217391304,1.48643626904496,0,3.38164251207729,6.61464139725009,1.7,4.7,195,4.7,59,1.45,658,4.55,97,0.88,3.5,2,1.3,2.4,96759,2.69,20.44,6.39,0.76
17111871106,50.4476622084669,36.4319663977009,3.15021554106334,3.2514450867052,63.4393063583815,15.8236994219653,75,62.2032866707243,0,44.0353012781497,83.0330496297115,2.84072068088869,0,2.87388084447883,8.53321543052946,5.26,18.02,9,18.02,5,8.84,66,18.02,15,2.48,4.4,3,3,3.5,41562,1.54,27.63,3.56,0
17043841307,50.5798969072165,24.5650773195876,5.36404639175258,1.92307692307692,81.9838056680162,5.21255060728745,75.2036558712498,62.408106497119,1.07291873634015,48.8774090999404,78.527706185567,2.12628865979381,0,9.24613402061856,9.24613402061856,4.17,9.87,19,12.57,13,5.21,213,12.19,26,6.85,6.3,3,3.8,4.6,37305,0.98,34.09,1.47,0
17031804505,50.1012438530518,24.9059878507376,4.83077813132774,1.50322118826056,60.9162491052255,4.86757337151038,79.5955882352941,64.1544117647059,0.698529411764706,48.3455882352941,74.5733294764246,5.20682672837721,0.347121781891814,3.76048597049465,15.504772924501,2.22,8.67,24,9.55,11,0,209,9.55,21,9.02,5.5,2,4.7,11.7,36484,10.09,35.81,10.11,0
17043845803,52.9740816707067,36.677232892038,5.4633600596681,7.82095425479587,51.2543039842597,2.70536153467782,68.4439887208408,59.2924891053576,0.179441168931043,39.9897462189182,44.4527316800298,24.5198582882715,0,6.3770277829573,13.3693828081298,7.24,0,53,13.71,21,0,316,15.54,49,6.78,12.8,3,4.3,29.5,29850,1.69,37.63,12.89,0.66
17043844201,49.1593813046402,23.62138533961,9.90248823133826,4.86352357320099,66.848635235732,2.6302729528536,66.394472361809,45.7705192629816,3.72696817420436,28.9572864321608,67.9219905850706,4.3039677202421,0,12.1721587088097,9.43174176193678,4.61,11.35,70,9.65,35,0,413,5.14,61,6.13,10.7,2,7.7,5.8,33449,8.38,35.73,5.89,0
17031834200,60.3657193214364,27.1205111257986,9.29720202687817,17.8423236514523,32.0020746887967,0.985477178423236,60.5457646389994,27.2313814667425,0,37.4928936895964,0.881251376955276,97.0918704560476,0,0,2.44547257105089,0.23,3.47,205,0,51,0,530,0,86,4.6,8.8,4,11.5,18,32869,25.53,57.51,32.51,0
18127050501,53.51294241944,24.5994013030463,8.34653988378236,3.4794396746498,47.8084048802531,1.44600090375057,63.5042923178516,57.6711424169051,0.572309046885318,34.0303764032578,77.6721253741856,3.34565944708575,0,2.0954393379116,14.527205493925,3.02,7.12,37,14.09,11,7.12,59,10.7,12,7.28,12,1,4.3,22.1,26348,17.74,53.51,4.07,0
17031811600,51.6946417043254,25.8069722401549,7.16591349257586,5.97524541186513,42.5522833973538,1.06700810926163,71.9474656269239,54.2376359532116,3.50913195156987,45.2082905807511,60.6358941252421,1.53324725629438,4.51904454486766,4.35765009683667,33.2633957391866,4.29,10.17,149,10.17,57,5.23,705,5.96,100,17.41,9.6,5,8.9,18.4,23830,21.77,61.8,5.25,0
17031283100,49.3975903614458,22.1552878179384,4.04953145917001,22.8643216080402,36.9346733668342,2.26130653266332,63.2268632268632,15.9295659295659,3.11220311220311,32.1457821457821,22.1887550200803,42.7041499330656,0,27.5769745649264,4.28380187416332,0.45,1.45,205,2.88,63,1.45,721,1.45,107,3.3,4.2,4,9.4,35.7,24928,2.4,18.28,12.42,0
18127050402,50.4293893129771,26.0138358778626,7.62166030534351,6.69715779157138,64.6520744854623,0.163345311989546,61.9210213776722,51.9150831353919,0.504750593824228,34.3378859857482,71.4575381679389,5.6655534351145,0,2.34971374045802,21.5171755725191,4.28,10.14,37,14.38,10,6.85,74,10.14,15,7.77,9.8,3,5.9,10.2,28321,16.53,56.16,1.85,0
17031822601,49.4838845586686,23.4885190646724,11.5230672003371,0.584795321637427,64.2105263157895,2.33918128654971,63.3640552995392,54.5058883768561,0.793650793650794,40.6810035842294,76.0901622077101,1.64314303770803,0,0.905835264377502,19.7387823888772,1.89,4.97,169,4.97,44,3.42,476,3.42,79,8.12,11.8,1,2.4,3.5,32659,10.31,46.07,1.51,0
17031832600,54.9065420560748,16.3291796469367,1.58359293873313,2.35361653272101,56.0849598163031,30.1377726750861,86.7597935013665,28.9401761311874,6.58973580321895,52.9304585484361,83.3333333333333,0.674974039460021,0,5.63343717549325,6.9055036344756,2.05,3.82,197,4.28,59,0,646,2.22,95,1.57,2,6,0.7,6.4,93399,0,11.65,12.01,0
17089851102,47.2222222222222,25.5799755799756,7.72283272283272,10.5574324324324,52.3648648648649,1.43581081081081,70.8012326656394,55.4314329738058,1.65639445300462,33.0508474576271,42.9487179487179,5.70818070818071,0,0.976800976800977,48.9316239316239,1.83,3.72,18,6.14,9,0,172,3.72,15,30.96,7.4,1,4.2,12.3,25320,21.93,59.54,5.3,0
17031080201,55.5144793592113,2.58780036968577,14.1096734442391,2.32558139534884,63.5957066189624,10.0626118067979,71.6300940438872,19.7492163009404,5.01567398119122,47.5548589341693,87.1842267406038,8.00985828712261,1.32470733210105,2.24892174984596,0.800985828712261,1.37,1.75,201,3.85,59,1.06,653,3.85,95,0.64,6.4,6,4.9,1.2,82005,7.79,17.2,14.12,0
18089030400,51.3556116015132,31.4943253467844,6.36822194199243,14.162077104642,26.5145554681353,0,56.084885231702,44.1749675184062,0.389779125162408,30.6626245127761,6.30517023959647,20.2395964691047,1.04035308953342,0,72.6355611601513,2.45,0,93,4.1,23,0,197,0,26,40.09,13.6,5,6.3,31.8,15370,44.69,68.07,24.87,1.1
17197883212,52.4747298710352,31.7357964447543,5.21087486929244,2.313769751693,67.8893905191874,13.882618510158,68.4321045263649,57.0928604759683,0.443303779748017,38.7540830611293,80.2195887068665,6.79679330777274,0,4.51376786336703,7.11049146043918,7.35,11.91,7,13.47,4,3.94,77,13.47,11,4.9,6,3,4.9,3.1,45001,3.97,36.91,1.19,0
17031824003,52.6250388319354,23.0817023920472,11.1214662938801,0.736987563334869,65.9143251957623,11.9299861814832,70.5516851816984,59.2920353982301,0,44.9821125964978,88.4746815781299,0.077663870767319,0.559179869524697,1.08729419074247,8.07704255980118,7.03,13.87,20,16.85,14,0,281,5.88,35,3.6,8.5,2,4.1,6.4,37507,6.17,36.11,3.57,0
18127050508,60.3445012303615,21.1622184364944,12.9850463751656,7.36222128733698,43.458140513252,1.22002524190156,57.2170770273323,48.4074994352835,1.5812062344703,33.8152247571719,74.6734809767178,13.8179064925232,0,0.681431005110733,12.4550444823017,1.62,8.62,28,10.09,10,0,61,8.62,13,12.28,15.2,1,5.7,20.4,22885,19.23,55.41,3.83,0
17043841326,49.7865853658537,24.4512195121951,7.25609756097561,0,62.621789193977,20.637732506643,72.7967953386744,60.81573197378,0,41.5149308084487,85.5182926829268,0.24390243902439,0.335365853658537,5.27439024390244,8.50609756097561,4.66,8.63,24,12.24,15,6.8,239,9.98,35,4.7,9.1,2,4.8,1.5,55811,1.82,33.79,1.56,0
17031490400,54.1025641025641,15.8974358974359,12.948717948718,7.43034055727554,52.3219814241486,1.54798761609907,63.2267441860465,34.3023255813954,0.726744186046512,36.6279069767442,0,97.8205128205128,0,2.17948717948718,0,3.02,4.81,195,5.18,47,3.61,505,7.17,84,6.81,15.3,1,13.7,5.6,26287,28.24,39.54,25.77,0
17043846314,48.5961768219833,16.5173237753883,9.19952210274791,5.69758948137326,70.0511322132944,6.93937180423667,74.1595925297114,58.7096774193548,0.33955857385399,47.6400679117148,80.0776583034648,2.80764635603345,0,10.9020310633214,4.27120669056153,4.61,15.86,22,12.6,21,6.94,298,12.08,36,1.92,10.1,2,4.5,4.1,49717,4.5,25.96,1.82,0
17031410200,47.6397966594045,21.2055192447349,5.08351488743646,28.2504012841091,22.3113964686998,2.40770465489567,46.9453376205788,9.64630225080386,2.17041800643087,20.9003215434084,38.7073347857662,20.2614379084967,0.871459694989107,28.1045751633987,8.78721859114016,1.32,2.51,217,3.38,54,2.09,592,4.96,91,1.13,4.1,6,10,30.2,29712,8.38,13.3,7.3,0
