,origin,destination,minutes
3283741,36047005000,36061000500,86.81
3283745,36047005000,36047017600,50.04
3283746,36047005000,36047016800,44.01
3283747,36047005000,36047017400,46.56
3283748,36047005000,36047015400,36.63
3283749,36047005000,36047005602,16.28
3283750,36047005000,36047016400,32.74
3283763,36047005000,36047029200,59.33
3283764,36047005000,36047028600,57.99
3283765,36047005000,36047028200,55.04
3283766,36047005000,36047028000,52.77
3283791,36047005000,36047033600,111.23
3283796,36047005000,36047046202,84.76
3283798,36047005000,36047045800,87.92
3283800,36047005000,36047046201,84.36
3283804,36047005000,36047048400,84.26
3283805,36047005000,36047046000,92.71
3283808,36047005000,36047048200,89.3
3283810,36047005000,36047049000,85.18
3283819,36047005000,36047049400,83.2
3283826,36047005000,36047017700,98.29
3283832,36047005000,36047004700,91.64
3283848,36047005000,36047043800,82.62
3283850,36047005000,36047044000,85.78
3283852,36047005000,36047044400,87.23
3283853,36047005000,36047044800,87.68
3283854,36047005000,36047045000,85.3
3283855,36047005000,36047045200,92.91
3283856,36047005000,36047036001,108.88
3283857,36047005000,36047036200,106.18
3283858,36047005000,36047035602,101.62
3283859,36047005000,36047035400,102.57
3283860,36047005000,36047035601,98.82
3283861,36047005000,36047036600,101.06
3283863,36047005000,36047034000,109.04
3283864,36047005000,36047035200,104.09
3283869,36047005000,36047033000,109.24
3283870,36047005000,36047034800,90.31
3283875,36047005000,36047036400,104.31
3283877,36047005000,36047037401,91.02
3283878,36047005000,36047037000,96.24
3283886,36047005000,36047039000,91.17
3283888,36047005000,36047039200,91.58
3283889,36047005000,36047039400,89.88
3283894,36047005000,36047041402,85.23
3283895,36047005000,36047041600,90.04
3283897,36047005000,36047041800,87.82
3283901,36047005000,36047042200,82.38
3283904,36047005000,36047042000,88.33
3283907,36047005000,36047044200,89.39
3283936,36047005000,36047000700,96.33
3283937,36047005000,36047061002,116.1
3283938,36047005000,36047036002,110.22
3283957,36047005000,36047016500,108.36
3283959,36047005000,36047015900,111.19
3283960,36047005000,36047020700,118.88
3283961,36047005000,36047021500,120.87
3283980,36047005000,36047021300,116.51
3283981,36047005000,36047032500,115.61
3283982,36047005000,36047032300,117.6
3283983,36047005000,36047032100,120.76
3283984,36047005000,36047021700,123.18
3284026,36047005201,36085012804,251.94
3284028,36047005201,36085011201,224.52
3284030,36047005201,36085027900,255.13
3284031,36047005201,36085013800,248.89
3284035,36047005201,36085018100,234.7
3284038,36047005201,36085027302,225.3
3284039,36047005201,36085027301,240.06
3284042,36047005201,36085007400,196.02
3284058,36047005201,36085001800,190.45
3284064,36047005201,36085014700,190.34
3284073,36047005201,36085013302,182.33
3284076,36047005201,36047005601,9.85
3284078,36047005201,36047005400,7.98
3284079,36047005201,36047005202,4.0
3284086,36047005201,36085006700,161.37
3284090,36047005201,36047005201,0.0
3284092,36047005201,36047005000,4.68
3284093,36047005201,36047004600,11.62
3284094,36047005201,36047004400,14.12
3284118,36047005201,36047013200,34.5
3284123,36047005201,36047012801,36.83
3284128,36047005201,36047012600,35.57
3284150,36047005201,36047007000,31.7
3284159,36047005201,36047002200,39.28
3284173,36047005201,36047008600,61.92
3284174,36047005201,36047003800,20.93
3284177,36047005201,36047003400,24.73
3284213,36047005201,36047008500,84.17
3284221,36047005201,36061000500,90.6
3284225,36047005201,36047017600,46.99
3284226,36047005201,36047016800,40.96
3284227,36047005201,36047017400,43.51
3284228,36047005201,36047015400,33.57
3284229,36047005201,36047005602,13.19
3284230,36047005201,36047016400,29.69
3284243,36047005201,36047029200,59.93
3284244,36047005201,36047028600,54.94
3284245,36047005201,36047028200,51.99
3284246,36047005201,36047028000,50.11
3284271,36047005201,36047033600,108.17
3284276,36047005201,36047046202,87.54
3284278,36047005201,36047045800,90.69
3284280,36047005201,36047046201,87.13
3284284,36047005201,36047048400,87.03
3284285,36047005201,36047046000,95.49
3284288,36047005201,36047048200,92.07
3284290,36047005201,36047049000,87.95
3284299,36047005201,36047049400,85.98
3284306,36047005201,36047017700,101.06
3284312,36047005201,36047004700,95.43
3284328,36047005201,36047043800,85.4
3284330,36047005201,36047044000,88.55
3284332,36047005201,36047044400,90.0
3284333,36047005201,36047044800,90.46
3284334,36047005201,36047045000,88.07
3284335,36047005201,36047045200,95.68
3284336,36047005201,36047036001,111.51
3284337,36047005201,36047036200,108.81
3284338,36047005201,36047035602,104.25
3284339,36047005201,36047035400,105.19
3284340,36047005201,36047035601,101.45
3284341,36047005201,36047036600,103.69
3284343,36047005201,36047034000,105.99
3284344,36047005201,36047035200,101.03
3284349,36047005201,36047033000,106.18
3284350,36047005201,36047034800,91.13
3284355,36047005201,36047036400,106.94
3284357,36047005201,36047037401,93.65
3284358,36047005201,36047037000,98.87
3284366,36047005201,36047039000,93.8
3284368,36047005201,36047039200,94.21
3284369,36047005201,36047039400,92.51
3284374,36047005201,36047041402,88.0
3284375,36047005201,36047041600,92.66
3284377,36047005201,36047041800,90.59
3284381,36047005201,36047042200,85.16
3284384,36047005201,36047042000,91.1
3284387,36047005201,36047044200,92.17
3284415,36047005201,36047061002,118.72
3284416,36047005201,36047036002,112.84
3284435,36047005201,36047016500,111.73
3284437,36047005201,36047015900,114.57
3284449,36047005201,36047021300,119.28
3284450,36047005201,36047032500,118.38
3284486,36047005202,36085012804,253.84
3284488,36047005202,36085011201,226.42
3284490,36047005202,36085027900,257.03
3284491,36047005202,36085012806,255.81
3284492,36047005202,36085013800,250.79
3284496,36047005202,36085018100,236.6
3284499,36047005202,36085027302,227.2
3284500,36047005202,36085027301,241.96
3284503,36047005202,36085007400,197.92
3284518,36047005202,36085001800,192.35
3284524,36047005202,36085014700,192.24
3284533,36047005202,36085013302,184.23
3284536,36047005202,36047005601,7.7
3284538,36047005202,36047005400,5.83
3284539,36047005202,36047005202,0.0
3284546,36047005202,36085006700,163.27
3284550,36047005202,36047005201,4.0
3284552,36047005202,36047005000,7.09
3284553,36047005202,36047004600,14.04
3284554,36047005202,36047004400,16.53
3284578,36047005202,36047013200,35.77
3284583,36047005202,36047012801,38.11
3284588,36047005202,36047012600,36.88
3284610,36047005202,36047007000,33.59
3284619,36047005202,36047002200,41.18
3284633,36047005202,36047008600,63.2
3284634,36047005202,36047003800,23.34
3284637,36047005202,36047003400,27.14
3284673,36047005202,36047008500,86.07
3284681,36047005202,36061000500,92.5
3284685,36047005202,36047017600,46.47
3284686,36047005202,36047016800,40.44
3284687,36047005202,36047017400,42.99
3284688,36047005202,36047015400,33.06
3284689,36047005202,36047005602,11.04
3284690,36047005202,36047016400,29.17
3284703,36047005202,36047029200,59.42
3284704,36047005202,36047028600,54.42
3284705,36047005202,36047028200,51.47
3284706,36047005202,36047028000,49.59
3284731,36047005202,36047033600,107.33
3284736,36047005202,36047046202,88.81
3284738,36047005202,36047045800,91.97
3284740,36047005202,36047046201,88.41
3284744,36047005202,36047048400,88.31
3284745,36047005202,36047046000,96.76
3284748,36047005202,36047048200,93.35
3284750,36047005202,36047049000,89.23
3284759,36047005202,36047049400,87.26
3284766,36047005202,36047017700,102.34
3284772,36047005202,36047004700,97.33
3284788,36047005202,36047043800,86.67
3284790,36047005202,36047044000,89.83
3284792,36047005202,36047044400,91.28
3284793,36047005202,36047044800,91.73
3284794,36047005202,36047045000,89.35
3284795,36047005202,36047045200,96.96
3284796,36047005202,36047036001,111.95
3284797,36047005202,36047036200,109.39
3284798,36047005202,36047035602,104.84
3284799,36047005202,36047035400,105.78
3284800,36047005202,36047035601,102.03
3284801,36047005202,36047036600,104.27
3284803,36047005202,36047034000,105.14
3284804,36047005202,36047035200,100.19
3284809,36047005202,36047033000,105.34
3284810,36047005202,36047034800,90.61
3284815,36047005202,36047036400,107.53
3284817,36047005202,36047037401,94.23
3284818,36047005202,36047037000,99.45
3284826,36047005202,36047039000,94.38
3284828,36047005202,36047039200,94.79
3284829,36047005202,36047039400,93.09
3284834,36047005202,36047041402,89.28
3284835,36047005202,36047041600,93.29
3284837,36047005202,36047041800,91.87
3284841,36047005202,36047042200,86.43
3284844,36047005202,36047042000,92.38
3284847,36047005202,36047044200,93.44
3284872,36047005202,36047061002,119.31
3284873,36047005202,36047036002,113.43
3284892,36047005202,36047016500,113.05
3284894,36047005202,36047015900,115.88
3284905,36047005202,36047021300,120.56
3284934,36047005400,36085012804,254.37
3284936,36047005400,36085011201,226.95
3284938,36047005400,36085027900,257.56
3284939,36047005400,36085012806,256.34
3284940,36047005400,36085013800,251.32
3284944,36047005400,36085018100,237.13
3284947,36047005400,36085027302,227.73
3284948,36047005400,36085027301,242.49
3284951,36047005400,36085007400,198.45
3284965,36047005400,36085001800,192.88
3284971,36047005400,36085014700,192.77
3284978,36047005400,36085013302,184.76
3284981,36047005400,36047005601,3.26
3284983,36047005400,36047005400,0.0
3284984,36047005400,36047005202,5.83
3284991,36047005400,36085006700,163.8
3284995,36047005400,36047005201,7.98
3284997,36047005400,36047005000,11.07
3284998,36047005400,36047004600,15.27
3284999,36047005400,36047004400,20.51
3285023,36047005400,36047013200,33.24
3285028,36047005400,36047012801,35.57
3285033,36047005400,36047012600,34.43
3285055,36047005400,36047007000,32.77
3285064,36047005400,36047002200,41.72
3285078,36047005400,36047008600,60.67
3285079,36047005400,36047003800,27.32
3285082,36047005400,36047003400,31.12
3285113,36047005400,36047008500,86.61
3285121,36047005400,36061000500,93.03
3285125,36047005400,36047017600,43.82
3285126,36047005400,36047016800,37.79
3285127,36047005400,36047017400,40.34
3285128,36047005400,36047015400,30.41
3285129,36047005400,36047005602,6.45
3285130,36047005400,36047016400,26.52
3285143,36047005400,36047029200,56.77
3285144,36047005400,36047028600,51.77
3285145,36047005400,36047028200,48.82
3285146,36047005400,36047028000,46.94
3285171,36047005400,36047033600,103.29
3285176,36047005400,36047046202,86.28
3285178,36047005400,36047045800,89.44
3285180,36047005400,36047046201,85.88
3285184,36047005400,36047048400,85.78
3285185,36047005400,36047046000,94.23
3285188,36047005400,36047048200,90.82
3285190,36047005400,36047049000,86.7
3285199,36047005400,36047049400,84.72
3285206,36047005400,36047017700,99.81
3285212,36047005400,36047004700,97.86
3285228,36047005400,36047043800,84.14
3285230,36047005400,36047044000,87.3
3285232,36047005400,36047044400,88.75
3285233,36047005400,36047044800,89.2
3285234,36047005400,36047045000,86.82
3285235,36047005400,36047045200,94.43
3285236,36047005400,36047036001,108.58
3285237,36047005400,36047036200,106.74
3285238,36047005400,36047035602,101.6
3285239,36047005400,36047035400,102.54
3285240,36047005400,36047035601,99.38
3285241,36047005400,36047036600,101.62
3285243,36047005400,36047034000,101.11
3285244,36047005400,36047035200,96.15
3285249,36047005400,36047033000,101.3
3285250,36047005400,36047034800,86.97
3285255,36047005400,36047036400,104.88
3285257,36047005400,36047037401,91.59
3285258,36047005400,36047037000,96.8
3285266,36047005400,36047039000,91.73
3285268,36047005400,36047039200,92.14
3285269,36047005400,36047039400,90.44
3285274,36047005400,36047041402,86.75
3285275,36047005400,36047041600,90.64
3285277,36047005400,36047041800,89.34
3285281,36047005400,36047042200,83.9
3285284,36047005400,36047042000,89.84
3285287,36047005400,36047044200,90.91
3285310,36047005400,36047061002,116.66
3285311,36047005400,36047036002,110.78
3285330,36047005400,36047016500,110.6
3285333,36047005400,36047061600,128.0
3285345,36047005400,36047021300,118.03
3285366,36047005400,36047066600,147.66
3285877,36047005601,36085012804,256.24
3285879,36047005601,36085011201,228.82
3285881,36047005601,36085027900,259.43
3285882,36047005601,36085012806,258.21
3285884,36047005601,36085013800,253.2
3285888,36047005601,36085018100,239.0
3285891,36047005601,36085027302,229.6
3285892,36047005601,36085027301,244.36
3285895,36047005601,36085007400,200.32
3285909,36047005601,36085001800,194.75
3285915,36047005601,36085014700,194.64
3285922,36047005601,36085013302,186.63
3285925,36047005601,36047005601,0.0
3285927,36047005601,36047005400,3.26
3285928,36047005601,36047005202,7.7
3285935,36047005601,36085006700,165.67
3285939,36047005601,36047005201,9.85
3285941,36047005601,36047005000,12.94
3285942,36047005601,36047004600,17.14
3285943,36047005601,36047004400,22.38
3285967,36047005601,36047013200,33.79
3285972,36047005601,36047012801,36.12
3285977,36047005601,36047012600,35.12
3285999,36047005601,36047007000,34.17
3286008,36047005601,36047002200,43.59
3286022,36047005601,36047008600,61.22
3286023,36047005601,36047003800,29.19
3286026,36047005601,36047003400,32.99
3286056,36047005601,36047008500,88.48
3286063,36047005601,36061000500,94.9
3286067,36047005601,36047017600,43.31
3286068,36047005601,36047016800,37.45
3286069,36047005601,36047017400,40.88
3286070,36047005601,36047015400,30.95
3286071,36047005601,36047005602,3.34
3286072,36047005601,36047016400,27.07
3286085,36047005601,36047029200,56.17
3286086,36047005601,36047028600,51.73
3286087,36047005601,36047028200,48.79
3286088,36047005601,36047028000,46.9
3286113,36047005601,36047033600,100.19
3286118,36047005601,36047046202,86.83
3286120,36047005601,36047045800,89.98
3286122,36047005601,36047046201,86.42
3286126,36047005601,36047048400,86.32
3286127,36047005601,36047046000,94.78
3286130,36047005601,36047048200,91.36
3286132,36047005601,36047049000,87.24
3286141,36047005601,36047049400,85.27
3286148,36047005601,36047017700,100.35
3286169,36047005601,36047043800,84.69
3286171,36047005601,36047044000,87.84
3286173,36047005601,36047044400,89.29
3286174,36047005601,36047044800,89.75
3286175,36047005601,36047045000,87.36
3286176,36047005601,36047045200,94.97
3286177,36047005601,36047036001,105.47
3286178,36047005601,36047036200,105.91
3286179,36047005601,36047035602,98.49
3286180,36047005601,36047035400,99.43
3286181,36047005601,36047035601,97.93
3286182,36047005601,36047036600,102.17
3286184,36047005601,36047034000,98.0
3286185,36047005601,36047035200,93.04
3286190,36047005601,36047033000,98.19
3286191,36047005601,36047034800,83.86
3286196,36047005601,36047036400,104.06
3286198,36047005601,36047037401,92.13
3286199,36047005601,36047037000,97.34
3286207,36047005601,36047039000,92.28
3286209,36047005601,36047039200,92.69
3286210,36047005601,36047039400,90.98
3286215,36047005601,36047041402,87.29
3286216,36047005601,36047041600,91.19
3286218,36047005601,36047041800,89.88
3286222,36047005601,36047042200,84.44
3286225,36047005601,36047042000,90.39
3286228,36047005601,36047044200,91.46
3286249,36047005601,36047061002,116.6
3286250,36047005601,36047036002,110.72
3286269,36047005601,36047016500,111.28
3286272,36047005601,36047061600,128.55
3286303,36047005601,36047066600,148.2
3286324,36047005602,36085012804,259.58
3286326,36047005602,36085011201,232.16
3286328,36047005602,36085027900,262.77
3286329,36047005602,36085012806,261.55
3286331,36047005602,36085013800,256.54
3286335,36047005602,36085018100,242.35
