,origin,destination,minutes
1668312,17031170700,17031230500,114.98
1668314,17031170700,17031250200,97.17
1668316,17031170700,17031191100,93.84
1668318,17031170700,17031200401,109.21
1668319,17031170700,17031200300,108.55
1668320,17031170700,17031200200,102.53
1668322,17031170700,17031220901,124.39
1668325,17031170700,17031220702,115.45
1668327,17031170700,17031250400,77.72
1668331,17031170700,17031200100,93.22
1668335,17031170700,17031831100,107.38
1668337,17031170700,17031250500,54.82
1668339,17031170700,17031191301,61.53
1668341,17031170700,17031831600,41.65
1668343,17031170700,17031190601,58.53
1668344,17031170700,17031190702,78.99
1668348,17031170700,17031180100,32.54
1668354,17031170700,17031190200,78.82
1668355,17031170700,17031171000,31.08
1668358,17031170700,17031151100,64.94
1668360,17031170700,17031151002,78.12
1668362,17031170700,17031170200,49.98
1668368,17031170700,17031170100,53.5
1668374,17031170700,17031150300,73.59
1668375,17031170700,17031150200,83.01
1668376,17031170700,17031160200,99.65
1668377,17031170700,17031150501,57.18
1668379,17031170700,17031160100,98.51
1668380,17031170700,17031110502,84.76
1668383,17031170700,17031110300,68.25
1668384,17031170700,17031140400,106.9
1668386,17031170700,17031110200,87.95
1668389,17031170700,17031100300,74.22
1668390,17031170700,17031120400,99.31
1668391,17031170700,17031130200,131.98
1668393,17031170700,17031100100,89.82
1668394,17031170700,17031120300,125.12
1668395,17031170700,17031100200,87.61
1668396,17031170700,17031090300,83.32
1668397,17031170700,17031120200,119.0
1668398,17031170700,17031120100,131.25
1668401,17031170700,17031090200,93.62
1668405,17031170700,17031161200,88.67
1668407,17031170700,17031160900,113.31
1668410,17031170700,17031140602,119.22
1668412,17031170700,17031140500,107.7
1668415,17031170700,17031140302,120.82
1676488,17031740400,17031700100,99.74
1676493,17031740400,17031710200,139.82
1676494,17031740400,17031700200,98.41
1676495,17031740400,17031650500,127.92
1676496,17031740400,17031672000,139.2
1676497,17031740400,17031661000,119.29
1676506,17031740400,17031720600,53.21
1676508,17031740400,17031720200,75.41
1676509,17031740400,17031730400,88.66
1676515,17031740400,17031720500,44.2
1676518,17031740400,17031720400,53.08
1676528,17031740400,17031700402,82.49
1676529,17031740400,17031700502,87.09
1676530,17031740400,17031720100,86.91
1676532,17031740400,17031730201,101.38
1676534,17031740400,17031711300,102.63
1676536,17031740400,17031711500,118.84
1676537,17031740400,17031711200,113.03
1676538,17031740400,17031711100,118.26
1676539,17031740400,17031711000,119.0
1676540,17031740400,17031842400,137.55
1676542,17031740400,17031700302,85.54
1676546,17031740400,17031710900,125.45
1676547,17031740400,17031710500,121.9
1676549,17031740400,17031710700,128.08
1676550,17031740400,17031700401,91.88
1676552,17031740400,17031710800,129.89
1676558,17031740400,17031540101,140.86
1676559,17031740400,17031530502,106.64
1676562,17031740400,17031530400,86.69
1676563,17031740400,17031530501,98.54
1676564,17031740400,17031750400,30.37
1676565,17031740400,17031530300,71.29
1676566,17031740400,17031540102,137.99
1676567,17031740400,17031530100,106.02
1676568,17031740400,17031750500,48.29
1676569,17031740400,17031530200,92.04
1676570,17031740400,17031750600,66.83
1676573,17031740400,17031491400,107.44
1676574,17031740400,17031500300,115.61
1676576,17031740400,17031750200,49.26
1676577,17031740400,17031750100,71.9
1676578,17031740400,17031491100,84.5
1676580,17031740400,17031720700,62.78
1676581,17031740400,17031491000,94.86
1676582,17031740400,17031730700,79.42
1676584,17031740400,17031500200,119.61
1676587,17031740400,17031490700,105.8
1676588,17031740400,17031730500,98.59
1676589,17031740400,17031490600,111.71
1676590,17031740400,17031490500,127.6
1676591,17031740400,17031730100,109.59
1676592,17031740400,17031490400,135.62
1676619,17031740400,17031530503,101.05
1676620,17031740400,17031740400,0.0
1676621,17031740400,17031740300,11.77
1676633,17031530400,17031720600,71.19
1676635,17031530400,17031720200,75.75
1676636,17031530400,17031730400,76.26
1676640,17031530400,17031720500,80.71
1676643,17031530400,17031720400,91.63
1676651,17031530400,17031700402,148.86
1676652,17031530400,17031700502,129.78
1676653,17031530400,17031720100,98.94
1676655,17031530400,17031730201,89.3
1676657,17031530400,17031711300,100.58
1676659,17031530400,17031711500,95.6
1676660,17031530400,17031711200,111.13
1676661,17031530400,17031711100,106.42
1676662,17031530400,17031711000,106.42
1676663,17031530400,17031842400,119.55
1676664,17031530400,17031710900,107.45
1676665,17031530400,17031710500,119.84
1676667,17031530400,17031710700,116.0
1676668,17031530400,17031700401,161.16
1676670,17031530400,17031710800,117.26
1676679,17031530400,17031540101,65.72
1676680,17031530400,17031530502,31.5
1676681,17031530400,17031550200,114.42
1676684,17031530400,17031530400,0.0
1676685,17031530400,17031530501,23.4
1676686,17031530400,17031750400,58.76
1676687,17031530400,17031530300,33.6
1676688,17031530400,17031540102,62.86
1676689,17031530400,17031550100,134.02
1676690,17031530400,17031530100,47.18
1676691,17031530400,17031750500,48.4
1676692,17031530400,17031530200,32.88
1676693,17031530400,17031750600,39.73
1676696,17031530400,17031838800,131.2
1676697,17031530400,17031491400,58.72
1676698,17031530400,17031500300,65.51
1676700,17031530400,17031750200,57.51
1676701,17031530400,17031750100,47.3
1676702,17031530400,17031491100,51.49
1676704,17031530400,17031720700,65.21
1676705,17031530400,17031491000,61.54
1676706,17031530400,17031730700,57.34
1676708,17031530400,17031500200,83.64
1676711,17031530400,17031490700,76.33
1676712,17031530400,17031730500,71.33
1676713,17031530400,17031490600,85.85
1676714,17031530400,17031500100,104.09
1676715,17031530400,17031490500,97.31
1676716,17031530400,17031510200,134.81
1676717,17031530400,17031510100,146.16
1676718,17031530400,17031510300,133.04
1676719,17031530400,17031730100,86.33
1676720,17031530400,17031490400,108.44
1676721,17031530400,17031440900,117.84
1676722,17031530400,17031470100,125.19
1676726,17031530400,17031440800,122.75
1676730,17031530400,17031480100,151.74
1676731,17031530400,17031440202,134.06
1676733,17031530400,17031440300,128.53
1676735,17031530400,17031834300,149.54
1676771,17031530400,17031530503,25.92
1676772,17031530400,17031740400,86.69
1676773,17031530400,17031740300,97.24
1676778,17031750600,17031700100,123.98
1676782,17031750600,17031710200,95.37
1676783,17031750600,17031700200,143.34
1676785,17031750600,17031681300,107.26
1676786,17031750600,17031691100,108.54
1676787,17031750600,17031672000,110.38
1676790,17031750600,17031661000,116.82
1676792,17031750600,17031720600,39.91
1676794,17031750600,17031720200,43.29
1676795,17031750600,17031730400,44.27
1676800,17031750600,17031720500,49.43
1676803,17031750600,17031720400,60.35
1676811,17031750600,17031700402,116.59
1676812,17031750600,17031700502,97.52
1676813,17031750600,17031720100,66.47
1676815,17031750600,17031730201,57.31
1676817,17031750600,17031711300,68.31
1676819,17031750600,17031711500,72.49
1676820,17031750600,17031711200,78.86
1676821,17031750600,17031711100,74.42
1676822,17031750600,17031711000,74.54
1676823,17031750600,17031842400,93.09
1676824,17031750600,17031700302,135.38
1676826,17031750600,17031710900,80.99
1676827,17031750600,17031710500,87.58
1676829,17031750600,17031710700,84.01
1676830,17031750600,17031700401,128.89
1676832,17031750600,17031710800,85.43
1676834,17031750600,17031691200,99.86
1676843,17031750600,17031540101,81.66
1676844,17031750600,17031530502,47.45
1676845,17031750600,17031550200,130.36
1676848,17031750600,17031530400,39.73
1676849,17031750600,17031530501,39.34
1676850,17031750600,17031750400,41.19
1676851,17031750600,17031530300,9.89
1676852,17031750600,17031540102,78.8
1676853,17031750600,17031530100,42.32
1676854,17031750600,17031750500,26.86
1676855,17031750600,17031530200,28.34
1676856,17031750600,17031750600,0.0
1676859,17031750600,17031838800,114.12
1676860,17031750600,17031491400,45.27
1676861,17031750600,17031500300,53.03
1676863,17031750600,17031750200,26.23
1676864,17031750600,17031750100,10.56
1676865,17031750600,17031491100,28.75
1676867,17031750600,17031720700,32.58
1676868,17031750600,17031491000,38.81
1676869,17031750600,17031730700,27.65
1676871,17031750600,17031500200,63.66
1676874,17031750600,17031490700,53.5
1676875,17031750600,17031730500,48.49
1676876,17031750600,17031490600,63.01
1676877,17031750600,17031500100,84.11
1676878,17031750600,17031490500,74.9
1676879,17031750600,17031510200,117.74
1676880,17031750600,17031510100,129.09
1676881,17031750600,17031510300,115.97
1676882,17031750600,17031730100,63.23
1676883,17031750600,17031490400,85.91
1676884,17031750600,17031440900,95.43
1676885,17031750600,17031470100,105.2
1676889,17031750600,17031440800,102.75
1676892,17031750600,17031480500,135.62
1676894,17031750600,17031480100,131.77
1676895,17031750600,17031440202,111.61
1676897,17031750600,17031440300,102.07
1676899,17031750600,17031834300,129.54
1676930,17031750600,17031530503,41.86
1676931,17031750600,17031740400,66.83
1676932,17031750600,17031740300,65.97
1676937,17031750600,17031691500,129.81
1676939,17031750600,17031691000,120.0
1676948,17031530300,17031700100,132.81
1676951,17031530300,17031710200,104.19
1676952,17031530300,17031681300,116.08
1676953,17031530300,17031720600,47.12
1676955,17031530300,17031720200,52.11
1676956,17031530300,17031730400,53.09
1676961,17031530300,17031720500,56.65
1676964,17031530300,17031720400,67.56
1676972,17031530300,17031700402,125.41
1676973,17031530300,17031700502,106.34
1676974,17031530300,17031720100,75.29
1676976,17031530300,17031730201,66.13
1676978,17031530300,17031711300,77.13
1676980,17031530300,17031711500,81.79
1676981,17031530300,17031711200,87.69
1676982,17031530300,17031711100,83.24
1676983,17031530300,17031711000,83.36
1676984,17031530300,17031842400,101.92
1676985,17031530300,17031700302,144.2
1676986,17031530300,17031710900,89.81
1676987,17031530300,17031710500,96.4
1676989,17031530300,17031710700,92.83
1676990,17031530300,17031700401,137.72
1676992,17031530300,17031710800,94.25
1676994,17031530300,17031691200,108.68
1677003,17031530300,17031540101,75.53
1677004,17031530300,17031530502,41.32
1677005,17031530300,17031550200,124.23
1677008,17031530300,17031530400,33.6
1677009,17031530300,17031530501,33.22
1677010,17031530300,17031750400,41.63
1677011,17031530300,17031530300,0.0
1677012,17031530300,17031540102,72.67
1677013,17031530300,17031550100,143.83
1677014,17031530300,17031530100,39.85
1677015,17031530300,17031750500,25.96
1677016,17031530300,17031530200,25.32
1677017,17031530300,17031750600,9.89
1677020,17031530300,17031838800,119.59
1677021,17031530300,17031491400,46.15
1677022,17031530300,17031500300,53.91
1677024,17031530300,17031750200,33.44
1677025,17031530300,17031750100,20.44
1677026,17031530300,17031491100,38.57
1677028,17031530300,17031720700,39.8
1677029,17031530300,17031491000,48.64
1677030,17031530300,17031730700,37.5
1677032,17031530300,17031500200,71.9
1677035,17031530300,17031490700,63.35
1677036,17031530300,17031730500,58.34
1677037,17031530300,17031490600,72.86
1677038,17031530300,17031500100,92.35
1677039,17031530300,17031490500,84.72
1677040,17031530300,17031510200,123.21
1677041,17031530300,17031510100,134.56
1677042,17031530300,17031510300,121.44
1677043,17031530300,17031730100,72.54
1677044,17031530300,17031490400,95.76
1677045,17031530300,17031440900,105.24
1677046,17031530300,17031470100,113.46
1677050,17031530300,17031440800,111.01
1677053,17031530300,17031480500,141.09
1677055,17031530300,17031480100,140.01
1677056,17031530300,17031440202,120.85
1677058,17031530300,17031440300,110.89
1677060,17031530300,17031834300,137.8
1677093,17031530300,17031530503,35.73
1677094,17031530300,17031740400,71.29
1677095,17031530300,17031740300,73.18
1679171,17031540102,17031710200,166.43
1679172,17031540102,17031720600,117.69
1679174,17031540102,17031720200,114.82
1679175,17031540102,17031730400,115.33
1679176,17031540102,17031720500,127.45
1679178,17031540102,17031720400,135.85
1679182,17031540102,17031700502,168.84
1679183,17031540102,17031720100,138.0
1679185,17031540102,17031730201,128.37
1679187,17031540102,17031711300,139.64
1679189,17031540102,17031711500,129.72
1679190,17031540102,17031711200,150.19
1679191,17031540102,17031711100,145.48
1679192,17031540102,17031711000,145.41
1679193,17031540102,17031842400,141.55
1679194,17031540102,17031710900,143.05
1679195,17031540102,17031710500,158.91
1679197,17031540102,17031710700,155.07
1679198,17031540102,17031710800,156.25
1679200,17031540102,17031691200,154.86
1679205,17031540102,17031540101,5.44
1679206,17031540102,17031530502,32.95
1679207,17031540102,17031550200,56.28
1679210,17031540102,17031530400,62.86
1679211,17031540102,17031530501,46.46
1679212,17031540102,17031750400,110.06
1679213,17031540102,17031530300,72.67
1679214,17031540102,17031540102,0.0
1679215,17031540102,17031550100,75.88
1679216,17031540102,17031530100,48.68
1679217,17031540102,17031750500,97.16
1679218,17031540102,17031530200,56.83
1679219,17031540102,17031750600,78.8
1679222,17031540102,17031838800,111.57
1679223,17031540102,17031491400,60.27
1679224,17031540102,17031500300,64.46
1679226,17031540102,17031750200,104.41
1679227,17031540102,17031750100,86.37
1679228,17031540102,17031491100,84.61
1679230,17031540102,17031520600,113.55
1679231,17031540102,17031520500,120.89
1679232,17031540102,17031720700,105.29
1679233,17031540102,17031491000,75.74
1679234,17031540102,17031730700,96.37
1679236,17031540102,17031500200,83.16
1679238,17031540102,17031520300,127.16
1679240,17031540102,17031490700,91.41
1679241,17031540102,17031730500,104.77
1679242,17031540102,17031490600,102.5
1679243,17031540102,17031500100,105.55
1679244,17031540102,17031490500,99.25
1679245,17031540102,17031510200,124.68
1679246,17031540102,17031510100,134.97
1679247,17031540102,17031510300,122.91
1679248,17031540102,17031730100,120.43
1679249,17031540102,17031520200,144.42
1679250,17031540102,17031490400,110.38
1679251,17031540102,17031440900,119.78
1679252,17031540102,17031470100,126.65
1679256,17031540102,17031440800,124.21
1679259,17031540102,17031480500,142.56
1679261,17031540102,17031480100,143.67
1679262,17031540102,17031440202,136.0
1679264,17031540102,17031440300,132.04
1679266,17031540102,17031834300,151.0
1679309,17031540102,17031530503,39.66
1679310,17031540102,17031740400,137.99
1679311,17031540102,17031740300,144.3
1679312,17031540102,17031520400,133.75
1679322,17031540102,17031520100,147.56
1679324,17031540102,17031833900,155.7
1679328,17031540102,17031460200,174.04
1679329,17031540102,17031460500,163.14
1679330,17031540102,17031460400,167.59
1679332,17031540102,17031460100,179.04
1679334,17031540102,17031691500,154.92
1679335,17031540102,17031834200,163.46
1679352,17031540101,17031720600,120.55
1679354,17031540101,17031720200,117.68
1679355,17031540101,17031730400,118.19
1679356,17031540101,17031720500,130.31
1679357,17031540101,17031720400,138.71
1679358,17031540101,17031730201,131.23
1679364,17031540101,17031540101,0.0
1679365,17031540101,17031530502,35.81
1679366,17031540101,17031550200,61.63
1679369,17031540101,17031530400,65.72
1679370,17031540101,17031530501,49.32
1679371,17031540101,17031750400,112.92
1679372,17031540101,17031530300,75.53
1679373,17031540101,17031540102,5.44
1679374,17031540101,17031550100,81.23
1679375,17031540101,17031530100,51.54
